Company,Name,CV,Nationality,Year of Birth,Gender,PhD,Post-Doc,Committees,Chairperson of Committee,Employee Delegat,Member Since,Sustainability experience,Notes
Beiersdorf,Kristin Weiland,https://www.beiersdorf.com/about-us/our-profile/supervisory-board,German,1969,F,N,N,,,Y,2019,N,
Fresenius ,Wolfgang Kirsch,https://www.fresenius.com/supervisory-board,German,1955,M,N,N,"Audit, Joint, Nomination",Nomination,N,2021,N,Chairman of supervisory board
Fresenius ,Michael Albrecht,https://www.fresenius.com/supervisory-board,German,1949,M,Y,Y,,,N,2011,N,
Fresenius ,Stefanie Balling,https://www.fresenius.com/supervisory-board,German,1968,F,N,N,,,Y,2016,N,
Fresenius ,Bernd Behlert,https://www.fresenius.com/supervisory-board,German,1958,M,N,N,,,Y,2018,N,
Fresenius ,Michael Diekmann,https://www.fresenius.com/supervisory-board,German,1954,M,N,N,"Joint, Nomination",,N,2015,N,
Fresenius ,Grit Genster,https://www.fresenius.com/supervisory-board,German,1973,F,N,N,Audit,,Y,2020,N,
Fresenius ,Konrad Kölbl,https://www.fresenius.com/supervisory-board,Austrian,1959,M,N,N,Audit,,Y,2007,N,
Fresenius ,Frauke Lehmann,https://www.fresenius.com/supervisory-board,German,1963,F,N,N,,,Y,2016,N,
Fresenius ,Iris Löw-Friedrich,https://www.fresenius.com/supervisory-board,German,1960,F,Y,Y,,,N,2016,N,
Fresenius ,Klaus-Peter Müller,https://www.fresenius.com/supervisory-board,German,1944,M,N,N,"Audit, Nomination",Audit,N,2008,N,
Fresenius ,Oscar de Paco,https://www.fresenius.com/supervisory-board,Spanish,1974,M,N,N,,,Y,2016,N,
Fresenius ,Susanne Zeidler,https://www.fresenius.com/supervisory-board,German,1961,F,N,N,,,N,2022,N,
Sartorius,Lothar Kappich,https://www.sartorius.com/download/12726/cv-dr-lothar-kappich-en-data.pdf,German,1957,M,Y,N,"Audit, Executive, Mediation, Nomination","Executive, Mediation, Nomination",N,2007,N,Chairman of supervisory board
Sartorius,Manfred Zaffke,https://www.sartorius.com/download/12728/cv-manfred-zaffke-en-data.pdf,German,1957,M,N,N,"Audit, Executive, Mediation",,Y,2014,N,
Sartorius,Annette Becker,https://www.sartorius.com/download/25458/cv-annette-becker-en-data.pdf,German,1964,F,N,N,"Executive, Mediation",,Y,2002,N,
Sartorius,David Ebsworth,https://www.sartorius.com/en/company/about-sartorius-ag/supervisory-board,German,1954,M,Y,Y,,,N,2020,N,
Sartorius,Daniela Favoccia,https://www.sartorius.com/download/9600/cv-daniela-favoccia-en-data.pdf,German,1964,F,Y,N,Nomination,,N,2017,N,
Sartorius,Petra Kirchhoff,https://www.sartorius.com/download/17568/cv-petra-kirchhoff-en-data.pdf,German,1969,F,N,N,,,N,2010,N,
Sartorius,Karoline Kleinschmidt,https://www.sartorius.com/download/25468/cv-karoline-kleinschmidt-en-data.pdf,German,1965,F,N,N,,,Y,2012,N,
Sartorius,Dietmar Müller,https://www.sartorius.com/download/516814/cv-dietmar-mueller-en-data.pdf,German,1976,M,N,N,Audit,,Y,2020,N,
Sartorius,Ilke Panzer,https://www.sartorius.com/download/25472/cv-ilke-panzer-en-data.pdf,American,1966,F,N,N,,,N,2017,N,
Sartorius,Hermann Jens Ritzau,https://www.sartorius.com/download/697324/cv-hermann-jens-ritzau-en-data.pdf,German,1966,M,N,N,,,Y,2021,N,
Sartorius,Thomas Scheper,https://www.sartorius.com/download/25474/cv-prof-dr-thomas-scheper-en-data.pdf,German,1956,M,Y,Y,,,N,2012,N,
Sartorius,Klaus Trützschler,https://www.sartorius.com/download/25476/cv-klaus-truetzschler-en-data.pdf,German,1948,M,Y,Y,"Audit, Executive, Mediation, Nomination",Audit,N,2011,N,
RWE,Werner Brandt,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/dr-werner-brandt,German,1954,M,Y,N,"Executive, Mediation, Nomination, Personnel, Strategy and Sustainability","Executive, Mediation, Nomination, Personnel, Strategy and Sustainability",N,2013,N,Chairman of supervisory board
RWE,Ralf Sikorski,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/ralf-sikorski,German,1961,M,N,N,"Executive, Mediation, Personnel, Strategy and Sustainability",,Y,2014,N,
RWE,Michael Bochinsky,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/michael-bochinsky,German,1967,M,N,N,"Audit, Strategy and Sustainability",,Y,2018,N,
RWE,Sandra Bossemeyer,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/sandra-bossemeyer,German,1965,F,N,N,Personnel,,Y,2016,N,
RWE,Hans Bünting,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/dr-hans-buenting,German,1964,M,Y,N,"Personnel, Strategy and Sustainability",,N,2021,N,
RWE,Matthias Dürbaum,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/matthias-duerbaum,German,1987,M,N,N,Audit,,Y,2019,N,
RWE,Ute Gerbaulet,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/ute-gerbaulet,German,1968,F,N,N,Executive,,N,2017,N,
RWE,Hans-Peter Keitel,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/prof-dr-ing-e-h-hans-peter-keitel,German,1947,M,Y,Y,"Executive, Nomination, Strategy and Sustainability",,N,2013,N,
RWE,Monika Kircher,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/mag-dr-h-c-monika-kircher,Austrian,1957,F,Y,N,Audit,,N,2016,N,
RWE,Thomas Kufen,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/thomas-kufen,German,1973,M,N,N,Mediation,,N,2021,N,
RWE,Reiner van Limbeck,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/reiner-van-limbeck,German,1965,M,N,N,Executive,,Y,2021,N,
RWE,Harald Louis,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/harald-louis,German,1967,M,N,N,"Personnel, Strategy and Sustainability",,Y,2016,N,
RWE,Dagmar Paasch,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/dagmar-paasch,German,1974,F,N,N,"Audit, Strategy and Sustainability",,Y,2021,N,
RWE,Erhard Schipporeit,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/dr-erhard-schipporeit,German,1949,M,Y,N,Audit,Audit,N,2016,N,
RWE,Dirk Schumacher,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/dirk-schumacher,German,1970,M,N,N,Executive,,Y,2021,N,
RWE,Ullrich Sierau,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/ullrich-sierau,German,1956,M,N,N,Audit,,N,2011,N,
RWE,Hauke Stars,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/hauke-stars,German,1967,M,N,N,"Nomination, Personnel",,N,2021,N,
RWE,Helle Valentin,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/helle-valentin,Danish,1967,F,N,N,Strategy and Sustainability,,N,2021,Y,https://www.linkedin.com/in/hellevalentin/
RWE,Andreas Wagner,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/dr-andreas-wagner,German,1967,M,Y,N,,,Y,2021,N,"Studies of civil engineering with focus on water management
"
RWE,Marion Weckes,https://www.rwe.com/en/investor-relations/corporate-governance/management-board-and-supervisory-board/marion-weckes,German,1975,F,N,N,Mediation,,Y,2016,N,
Deutsche Bank,Paul Achleitner,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,Austrian,1956,M,Y,N,"Audit, Chairman's, Compensation, Integrity, Mediation, Nomination, Risk, Strategy, Technology Data and Innovation","Chairman's, Compensation, Mediation",N,2012,N,Chairman of supervisory board
Deutsche Bank,Detlef Polaschek,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1960,M,N,N,"Audit, Chairman's, Compensation, Mediation, Nomination, Strategy",,Y,2018,N,
Deutsche Bank,Ludwig Blomeyer-Bartenstein,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1957,M,N,N,"Integrity, Risk",,Y,2018,N,
Deutsche Bank,Mayree Clark,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,American,1957,F,N,N,"Nomination, Risk, Strategy","Nomination, Risk",N,2018,N,
Deutsche Bank,Jan Duscheck,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1984,M,N,N,"Risk, Technology Data and Innovation",,Y,2017,N,
Deutsche Bank,Gerhard Eschelbeck,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,"American, Austrian",1965,M,Y,Y,"Compensation, Technology Data and Innovation",,N,2017,N,
Deutsche Bank,Sigmar Gabriel,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1959,M,N,N,Integrity,,N,2020,Y,"Federal Minister, Federal Ministry for the Environment, Nature
Conservation and Reactor Safety, Berlin, Germany"
Deutsche Bank,Timo Heider,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1975,M,N,N,"Integrity, Strategy, Technology Data and Innovation",,Y,2013,N,
Deutsche Bank,Martina Klee,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1962,F,N,N,Technology Data and Innovation,,Y,2008,N,
Deutsche Bank,Henriette Mark,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1957,F,N,N,"Audit, Strategy",,Y,2003,N,
Deutsche Bank,Gabriele Platscher,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1957,F,N,N,"Audit, Integrity",,Y,2003,N,
Deutsche Bank,Bernd Rose,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1967,M,N,N,"Audit, Compensation, Technology Data and Innovation",,Y,2013,N,
Deutsche Bank,John Thain,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,American,1955,M,N,N,Strategy,,N,2018,N,
Deutsche Bank,Michele Trogni,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,British,1965,F,N,N,"Risk, Strategy, Technology Data and Innovation",Technology Data and Innovation,N,2018,N,
Deutsche Bank,Dagmar Valcárcel,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,"German, Spanish",1966,F,Y,N,"Audit, Compensation, Integrity",Integrity,N,2019,N,
Deutsche Bank,Stefan Viertel,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1964,M,N,N,"Audit, Risk",,Y,2021,N,
Deutsche Bank,Theodor Weimer,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1959,M,Y,N,Audit,,N,2020,N,
Deutsche Bank,Frank Werneke,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1967,M,N,N,"Chairman's, Compensation, Mediation, Nomination, Strategy",,Y,2021,N,
Deutsche Bank,Norbert Winkeljohann,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1957,M,Y,Y,"Audit, Chairman's, Mediation, Nomination, Risk",Audit,N,2018,N,
Deutsche Bank,Frank Witter,https://investor-relations.db.com/corporate-governance/organizational-structure/supervisory-board?language_id=1&kid=ir-en-supervisory-board-htm.redirect-en.shortcut,German,1959,M,N,N,"Audit, Technology Data and Innovation",,N,2021,N,
Porsche,Wolfgang Porsche,https://www.porsche-se.com/en/company/supervisory-board,German,1943,M,Y,N,"Executive, Nomination","Executive, Nomination",N,1978,N,
Porsche,Hans Michel Piëch,https://www.porsche-se.com/en/company/supervisory-board,Austrian,1942,M,Y,N,"Audit, Executive, Nomination",,N,2007,N,
Porsche,Josef Michael Ahorner,https://www.porsche-se.com/en/company/supervisory-board,Austrian,1960,M,N,N,,,N,2018,N,
Porsche,Marianne Heiß,https://www.porsche-se.com/en/company/supervisory-board,Austrian,1972,F,N,N,,,N,2018,N,
Porsche,Günther Horvath,https://www.porsche-se.com/en/company/supervisory-board,Austrian,1952,M,Y,N,,,N,2018,N,
Porsche,Ulrich Lehner,https://www.porsche-se.com/en/company/supervisory-board,German,1946,M,Y,Y,Audit,Audit,N,2007,N,
Porsche,Stefan Piëch,https://www.porsche-se.com/en/company/supervisory-board,Austrian,1970,M,Y,N,,,N,2018,N,
Porsche,Ferdinand Oliver Porsche,https://www.porsche-se.com/en/company/supervisory-board,German,1961,M,Y,N,"Audit, Executive, Nomination",,N,2005,N,
Porsche,Daniell Porsche,https://www.porsche-se.com/en/company/supervisory-board,German,1973,M,N,N,,,N,2018,N,
Porsche,Siegfried Wolf,https://www.porsche-se.com/en/company/supervisory-board,Austrian,1957,M,N,N,,,N,2019,N,
Deutsche Börse,Martin Jetter,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/Martin-Jetter-249318,German,1959,M,N,N,"Chairman's, Mediation, Nomination, Strategy and Sustainability","Chairman's, Mediation, Nomination, Strategy and Sustainability",N,2018,N,Chairman of the board
Deutsche Börse,Markus Beck,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-markus-beck,German,1964,M,Y,N,"Chairman's, Mediation, Nomination, Technology",,Y,2018,N,
Deutsche Börse,Nadine Absenger,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/Nadine-Absenger-249286,German,1975,F,Y,N,"Chairman's, Nomination",,Y,2018,N,
Deutsche Börse,Katrin Behrens,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-behrens,German,1971,F,N,N,"Audit, Mediation",,Y,2021,N,
Deutsche Börse,Karl-Heinz Flöther,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-floether,German,1952,M,N,N,"Mediation, Technology",Technology,N,2012,N,
Deutsche Börse,Andreas Gottschling,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-gottschling,"German, Swiss",1967,M,Y,N,"Audit, Risk, Technology",Risk,N,2020,N,
Deutsche Börse,Anja Greenwood,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-greenwood,German,1974,F,Y,N,"Nomination, Strategy and Sustainability",,Y,2021,N,
Deutsche Börse,Susann Just-Marx,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-just-marx,German,1988,F,N,N,"Audit, Risk",,Y,2018,N,
Deutsche Börse,Achim Karle,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-achim-karle,German,1973,M,N,N,"Audit, Strategy and Sustainability",,Y,2018,N,
Deutsche Börse,Barbara Lambert,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/Barbara-Lambert-249296,"German, Swiss",1962,F,N,N,"Audit, Risk",Audit,N,2018,N,
Deutsche Börse,Michael Rüdiger,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/Michael-R-diger-1991490,German,1964,M,N,N,"Audit, Nomination",,N,2020,N,
Deutsche Börse,Peter Sack,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-sack,German,1962,M,N,N,"Strategy and Sustainability, Technology",,Y,2021,N,
Deutsche Börse,Charles Stonehill,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/Charles-Stonehill-1512730,"American, British",1958,M,N,N,"Strategy and Sustainability, Technology",,N,2019,N,
Deutsche Börse,Clara-Christina Streit,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/Clara-Christina-Streit-1512732,"American, German",1968,F,N,N,"Chairman's, Nomination",,N,2019,N,
Deutsche Börse,Chong Lee Tan,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-tan,Singaporean,1962,M,N,N,Strategy and Sustainability,,N,2021,N,
Deutsche Börse,Daniel Vollstedt,https://www.deutsche-boerse.com/dbg-en/investor-relations/corporate-governance/supervisory-board/cv-vollstedt,German,1976,M,N,N,"Risk, Technology",,Y,2021,N,
E.ON,Karl-Ludwig Kley,https://www.eon.com/en/about-us/management/supervisory-board/kley.html,German,1951,M,Y,Y,"Executive, Nomination","Executive, Nomination",N,2006,N,Chairman of supervisory board
E.ON,Erich Clementi,https://www.eon.com/en/about-us/management/supervisory-board/clementi.html,Italian,1958,M,N,N,"Executive, Nomination",,N,2016,N,
E.ON,Klaus Fröhlich,https://www.eon.com/en/about-us/management/supervisory-board/froehlich.html,German,1960,M,N,N,Innovation and Sustainability,,N,2018,N,
E.ON,Ulrich Grillo,https://www.eon.com/en/about-us/management/supervisory-board/grillo.html,German,1959,M,N,N,"Audit and Risk, Executive",,N,2019,N,
E.ON,Carolina Dybeck Happe,https://www.eon.com/en/about-us/management/supervisory-board/happe.html,Swedish,1972,F,N,N,,,N,2016,N,
E.ON,Andreas Schmitz,https://www.eon.com/en/about-us/management/supervisory-board/schmitz.html,German,1960,M,N,N,Audit and Risk,Audit and Risk,N,2016,N,
E.ON,Rolf Schmitz,https://www.eon.com/en/about-us/management/supervisory-board/schmitz-r.html,German,1957,M,Y,N,,,N,2019,N,
E.ON,Karen de Segundo,https://www.eon.com/en/about-us/management/supervisory-board/segundo.html,Dutch,1948,F,Y,N,"Innovation and Sustainability, Nomination",Innovation and Sustainability,N,2008,Y,Chairman of the Board CSR Committee (http://www.batnigeria.com/groupfs/sites/BAT_8NXDKN.nsf/vwPagesWebLive/DO8QDE4J)
E.ON,Deborah Wilkens,https://www.eon.com/en/about-us/management/supervisory-board/wilkens.html,"American, German",1971,F,N,N,Audit and Risk,,N,2019,N,
E.ON,Ewald Woste,https://www.eon.com/en/about-us/management/supervisory-board/woste.html,German,1960,M,N,N,Innovation and Sustainability,,N,2016,Y,"Due to his manifold work in the energy sector, he is very experienced in dealing with political influences in a regulated business environment and has also special knowledge in the areas of Environmental, Social and Governance (ESG) and the sustainability performance of companies based thereon"
E.ON,Christoph Schmitz,https://www.eon.com/en/about-us/management/supervisory-board/schmitz-c.html,German,1965,M,N,N,Executive,,Y,2020,N,Member of the green party
E.ON,Monika Krebber,https://www.eon.com/en/about-us/management/supervisory-board/krebber.html,German,1962,F,N,N,Innovation and Sustainability,,Y,2019,N,
E.ON,Eugen-Gheorge Luha,https://www.eon.com/en/about-us/management/supervisory-board/luha.html,Romanian,1957,M,N,N,Innovation and Sustainability,,Y,2012,N,
E.ON,Szilvia Pinczésné-Márton,https://www.eon.com/en/about-us/management/supervisory-board/pinczesne-marton.html,Hungarian,1969,F,N,N,,,Y,2018,N,
E.ON,Stefan May,https://www.eon.com/en/about-us/management/supervisory-board/may.html,German,1970,M,N,N,Innovation and Sustainability,,Y,2019,N,
E.ON,Miroslav Pelouch,https://www.eon.com/en/about-us/management/supervisory-board/pelouch.html,Czech,1965,M,N,N,,,Y,2020,N,
E.ON,René Pöhls,https://www.eon.com/en/about-us/management/supervisory-board/poehls.html,German,1970,M,N,N,Audit and Risk,,Y,2019,N,
E.ON,Fred Schulz,https://www.eon.com/en/about-us/management/supervisory-board/schulz.html,German,1962,M,N,N,"Audit and Risk, Executive",,Y,2014,N,
E.ON,Elisabeth Wallbaum,https://www.eon.com/en/about-us/management/supervisory-board/wallbaum.html,German,1975,F,N,N,Audit and Risk,,Y,2016,N,
E.ON,Albert Zettl,https://www.eon.com/en/about-us/management/supervisory-board/zettl.html,German,1966,M,N,N,Executive,,Y,2016,N,
Henkel,Simone Bagel-Trah,https://www.henkel.com/resource/blob/853382/496bbb105a83f8b0036245f44cc8cc64/data/01-bagel-trah-eng-us.pdf,German,1969,F,Y,N,"Audit, Nomination",Nomination,N,2005,N,
Henkel,Birgit Helten-Kindlein,henkel.com/resource/blob/856890/591900b0543891b1147ceb0be2967baa/data/02-helten-kindlein-eng-us.pdf,German,1964,F,N,N,Audit,,Y,2008,N,
Henkel,Michael Baumscheiper,https://www.henkel.com/resource/blob/1145512/fbabfccd15c8ccf4d9811fd4b442fd8b/data/02-baumscheiper-eng.pdf,German,1966,M,N,N,Audit,,Y,2020,N,
Henkel,Jutta Bernicke,https://www.henkel.com/resource/blob/856892/2ff01898f8b3babddb20cfd6a7fb0fa6/data/02-bernicke-eng-us.pdf,German,1962,F,N,N,,,Y,2008,N,
Henkel,Lutz Bunnenberg,https://www.henkel.com/resource/blob/1095400/35386c776f2fec3114dfc8f2f6ee296e/data/01-bunnenberg-eng-us.pdf,German,1973,M,N,N,,,N,2020,N,
Henkel,Benedikt-Richard Freiherr von Herman,https://www.henkel.com/resource/blob/853336/a49f839d37a2c62b8d5ce1844e52fcca/data/01-von-herman-eng-us.pdf,German,1972,M,N,N,Nomination,,N,2016,N,
Henkel,Michael Kaschke,https://www.henkel.com/resource/blob/853348/2a29528414490d979144749481737d31/data/01-kaschke-eng-us.pdf,German,1957,M,Y,Y,Audit,Audit,N,2008,N,
Henkel,Barbara Kux,https://www.henkel.com/resource/blob/853332/73621044f53e5e1dd99be694d62ce55b/data/01-kux-eng-us.pdf,Swiss,1954,F,N,N,Nomination,,N,2013,Y,"Group Management Committee member responsible for Supply
Management and Sustainability, Royal Philips, Amsterdam, Netherlands
Executive Vice President Supply Chain Management and Sustainability,
Siemens AG, Munich"
Henkel,Andrea Pichottka,https://www.henkel.com/resource/blob/853328/ece43427f49101f6041dec90341bf9f0/data/02-pichottka-eng-us.pdf,German,1959,F,N,N,,,N,2004,N,
Henkel,Simone Menne,https://www.henkel.com/resource/blob/1095402/007a588e4bdf2964b689df95baf36037/data/01-menne-eng-us.pdf,German,1960,F,N,N,Audit,,N,2020,N,
Henkel,Philipp Scholz,https://www.henkel.com/resource/blob/853352/5ceb090b49d0b0350d9ac73a815c466a/data/01-scholz-eng-us.pdf,German,1967,M,N,N,,,N,2018,N,
Henkel,Martina Seiler,https://www.henkel.com/resource/blob/853344/6d37471de3673486b1b3050ac8f767d4/data/02-seiler-eng-us.pdf,German,1971,F,Y,N,,,N,2012,N,
Henkel,Dirk Thiede,https://www.henkel.com/resource/blob/856896/8c36cf905b8e18b73f41fe48daebf3a7/data/02-thiede-engl-.pdf,German,1969,M,N,N,,,Y,2018,N,
Henkel,Edgar Topsch,https://www.henkel.com/resource/blob/861952/29380f785f099f0cc857c0496432f31c/data/02-topsch-eng-us.pdf,German,1960,M,N,N,Audit,,Y,2010,N,
Henkel,Michael Vassiliadis,https://www.henkel.com/resource/blob/854626/e89b24a7da666848f6dee5fcecb788f2/data/02-vassiliadis-engl.pdf,German,1964,M,N,N,,,N,2018,N,
Henkel,Johann-Christoph Frey,https://www.henkel.com/resource/blob/853368/13ec44fe4a254b6c28ac536bdfd3ccdf/data/00-frey-eng-us.pdf,German,1955,M,N,N,,,N,2018,N,
Henkel,Norbert Reithofer,https://www.henkel.com/resource/blob/853372/e0af035d81156e2d90f522719ec9cfa4/data/00-reithofer-eng-us.pdf,German,1956,M,Y,N,,,N,2020,Y,https://studycorgi.com/bmw-group-sustainability-plan/
Vonovia,Jürgen Fitschen,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1948,M,N,N,"Executive and Nomination, Finance",Executive and Nomination,,2018,N,Chairman of supervisory board
Vonovia,Edgar Ernst,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1952,M,Y,Y,Audit,Audit,,2013,N,
Vonovia,Burkhard Ulrich Drescher,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1951,M,N,N,Audit,,,2014,Y,Geschäftsführer Innovation City Management GmbH
Vonovia,Vitus Eckert,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,Austrian,1969,M,N,N,Audit,,,2018,N,
Vonovia,Florian Funck,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1971,M,Y,N,Audit,,,2014,N,
Vonovia,Ute Geipel-Faber,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1950,F,Y,N,Finance,,,2015,N,
Vonovia,Daniel Just,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1957,M,N,N,Finance,,,2015,N,
Vonovia,Hildegard Müller,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1967,F,N,N,Executive and Nomination,,,2013,Y,"Vorsitzende der Hauptgeschäftsführung des Bundesverbandes der Energie- und
Wasserwirtschaft e.V., Berlin"
Vonovia,Klaus Rauscher,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1949,M,Y,Y,Executive and Nomination,,,2008,N,
Vonovia,Ariane Reinhart,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1969,F,Y,N,Executive and Nomination,,,2016,Y,Member of the Executive Board Group Human Relations and Sustainability at Continental (https://www.linkedin.com/in/ariane-reinhart/)
Vonovia,Clara-Christina Streit,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,"American, German",1968,F,N,N,Finance,Finance,,2013,N,
Vonovia,Christian Ulbrich,https://www.vonovia.de/de-de/ueber-vonovia/ueber-uns/aufsichtsrat#,German,1966,M,N,N,Finance,,,2014,N,
Munich RE,Nikolaus von Bomhard,https://www.munichre.com/en/company/about-munich-re/supervisory-board/members.html,German,1956,M,Y,N,"Audit, Conference, Nomination, Personnel, Standing","Conference, Nomination, Personnel, Standing",N,2019,N,
Munich RE,Anne Horstmann,https://www.munichre.com/en/company/about-munich-re/supervisory-board/members.html,German,1970,F,Y,N,"Conference, Standing",,Y,2015,N,
Munich RE,Ann-Kristin Achleitner,https://www.munichre.com/en/company/about-munich-re/supervisory-board/members.html,German,1966,F,Y,Y,"Audit, Nomination, Remuneration",Remuneration,N,2013,N,
Munich RE,Clement Booth,https://www.munichre.com/en/company/about-munich-re/supervisory-board/members.html,"British, German",1954,M,N,N,,,N,2016,N,
Munich RE,Ruth Brown,https://www.munichre.com/en/company/about-munich-re/supervisory-board/members.html,British,1959,F,N,N,,,Y,2019,N,
Munich RE,Stephan Eberl,https://www.munichre.com/en/company/about-munich-re/supervisory-board/members.html,German,1970,M,N,N,"Personnel, Remuneration, Standing",,Y,2019,N,
